date,home,away,neutral,hg,ag,actual,cutoff,train_n,model,p_home,p_draw,p_away,predictable
2025-06-17,Curaçao,El Salvador,True,0,0,draw,2025-05-16,4440,dixon_coles,0.34193141133336213,0.35643099956820035,0.3016375890984375,True
2025-06-17,Canada,Honduras,False,6,0,home,2025-05-16,4440,dixon_coles,0.7730934123044012,0.15292214832952922,0.07398443936606966,True
2025-06-18,Costa Rica,Dominican Republic,True,2,1,home,2025-05-16,4440,dixon_coles,0.7742948361097668,0.15049812933861842,0.07520703455161484,True
2025-06-18,Suriname,Mexico,True,0,2,away,2025-05-16,4440,dixon_coles,0.07242598479651095,0.2088541846416733,0.7187198305618158,True
2025-06-19,Trinidad and Tobago,Haiti,True,1,1,draw,2025-05-16,4440,dixon_coles,0.22198291311506163,0.2436246924981307,0.5343923943868076,True
2025-06-19,United States,Saudi Arabia,False,1,0,home,2025-05-16,4440,dixon_coles,0.6233269780930478,0.24804138396667674,0.12863163794027543,True
2025-06-20,Jamaica,Guadeloupe,True,2,1,home,2025-05-16,4440,dixon_coles,0.41938309127248063,0.37328792145077494,0.20732898727674448,True
2025-06-20,Guatemala,Panama,True,0,1,away,2025-05-16,4440,dixon_coles,0.2130916459348308,0.29407583089348377,0.49283252317168547,True
2025-06-21,Honduras,El Salvador,True,2,0,home,2025-05-16,4440,dixon_coles,0.499202934367642,0.31585914700832163,0.18493791862403625,True
2025-06-21,Curaçao,Canada,True,1,1,draw,2025-05-16,4440,dixon_coles,0.048307696907386774,0.1370778312206775,0.8146144718719357,True
2025-06-22,Mexico,Costa Rica,True,0,0,draw,2025-05-16,4440,dixon_coles,0.5486640690159863,0.2611632813905793,0.1901726495934345,True
2025-06-22,Dominican Republic,Suriname,True,0,0,draw,2025-05-16,4440,dixon_coles,0.2257055460082162,0.3004322303103878,0.4738622236813961,True
2025-06-22,Saudi Arabia,Trinidad and Tobago,True,1,1,draw,2025-05-16,4440,dixon_coles,0.591116662281117,0.27121941524207177,0.13766392247681106,True
2025-06-22,United States,Haiti,False,2,1,home,2025-05-16,4440,dixon_coles,0.8312952089758847,0.11352545053579796,0.05517934048831741,True
2025-06-24,Honduras,Curaçao,True,2,1,home,2025-05-16,4440,dixon_coles,0.5236473526347374,0.2716796759452001,0.20467297142006258,True
2025-06-24,Canada,El Salvador,True,2,0,home,2025-05-16,4440,dixon_coles,0.7697644639490225,0.1792542458532097,0.05098129019776772,True
2025-06-24,Panama,Jamaica,True,4,1,home,2025-05-16,4440,dixon_coles,0.47468370102259383,0.30036629146009264,0.22495000751731364,True
2025-06-24,Guadeloupe,Guatemala,True,2,3,away,2025-05-16,4440,dixon_coles,0.21779293919032672,0.37461941731410375,0.40758764349556975,True
2025-06-28,Mexico,Saudi Arabia,True,2,0,home,2025-05-16,4440,dixon_coles,0.5395546691903935,0.29852807811604054,0.16191725269356594,True
2025-06-28,Panama,Honduras,True,1,1,draw,2025-05-16,4440,dixon_coles,0.5052477906041454,0.26680789908715974,0.22794431030869494,True
2025-06-29,Canada,Guatemala,True,1,1,draw,2025-05-16,4440,dixon_coles,0.6518989118961355,0.23851549593107285,0.10958559217279178,True
2025-06-29,United States,Costa Rica,False,2,2,draw,2025-05-16,4440,dixon_coles,0.6362759244834397,0.2157934259621844,0.14793064955437601,True
2025-07-02,United States,Guatemala,False,2,1,home,2025-06-30,4644,dixon_coles,0.7434864311233624,0.1733627477593851,0.0831508211172522,True
2025-07-02,Mexico,Honduras,True,1,0,home,2025-06-30,4644,dixon_coles,0.7265283051990237,0.18975482837540045,0.08371686642557588,True
2025-07-06,United States,Mexico,False,1,2,away,2025-06-30,4644,dixon_coles,0.38674072052552555,0.28211928539791403,0.33113999407656025,True
2025-08-13,United States Virgin Islands,Turks and Caicos Islands,True,1,1,draw,2025-06-30,4644,dixon_coles,0.4390709789346531,0.25721720949005683,0.3037118115752902,True
2025-08-24,Qatar,Lebanon,False,2,2,draw,2025-08-14,4648,dixon_coles,0.669544060524415,0.207469658134263,0.12298628134132213,True
2025-09-03,Qatar,Bahrain,False,2,2,draw,2025-08-14,4648,dixon_coles,0.5707218356517576,0.2247590455586281,0.2045191187896142,True
2025-09-03,Seychelles,Gabon,True,0,4,away,2025-08-14,4648,dixon_coles,0.009098670590646167,0.04133287889318902,0.949568450516165,True
2025-09-04,Slovakia,Germany,False,2,0,home,2025-08-14,4648,dixon_coles,0.1950553481139616,0.23922949914866473,0.5657151527373737,True
2025-09-04,Luxembourg,Northern Ireland,False,1,3,away,2025-08-14,4648,dixon_coles,0.2375359458267525,0.31999742453694197,0.44246662963630534,True
2025-09-04,Chad,Ghana,False,1,1,draw,2025-08-14,4648,dixon_coles,0.06030421533219772,0.19451954517623232,0.7451762394915699,True
2025-09-04,Madagascar,Central African Republic,True,2,0,home,2025-08-14,4648,dixon_coles,0.3774176299541864,0.26482660318323414,0.35775576686257926,True
2025-09-04,Georgia,Turkey,False,2,3,away,2025-08-14,4648,dixon_coles,0.45672379115181405,0.24435580384065583,0.2989204050075301,True
2025-09-04,Mali,Comoros,True,3,0,home,2025-08-14,4648,dixon_coles,0.6474389239775662,0.24454046562598653,0.10802061039644714,True
2025-09-04,Bulgaria,Spain,False,0,3,away,2025-08-14,4648,dixon_coles,0.016727752430680767,0.05253002511742679,0.9307422224518926,True
2025-09-04,Thailand,Fiji,False,3,0,home,2025-08-14,4648,dixon_coles,0.9528189571632282,0.036141356257077345,0.01103968657969423,True
2025-09-04,Netherlands,Poland,False,1,1,draw,2025-08-14,4648,dixon_coles,0.7968674457497642,0.1270566464616932,0.07607590778854247,True
2025-09-04,Kazakhstan,Wales,False,0,1,away,2025-08-14,4648,dixon_coles,0.1722107585790687,0.24619653562210683,0.5815927057988245,True
2025-09-04,Liechtenstein,Belgium,False,0,6,away,2025-08-14,4648,dixon_coles,0.0011632114213778009,0.01378543495292389,0.9850513536256983,True
2025-09-04,Iraq,Hong Kong,True,2,1,home,2025-08-14,4648,dixon_coles,0.6974535017977125,0.22160659291677148,0.08093990528551627,True
2025-09-04,Suriname,Panama,False,0,0,draw,2025-08-14,4648,dixon_coles,0.19742539684311444,0.25766751115630765,0.5449070920005779,True
2025-09-04,Guatemala,El Salvador,False,0,1,away,2025-08-14,4648,dixon_coles,0.5790045084966042,0.2792410587682511,0.14175443273514443,True
2025-09-04,Lithuania,Malta,False,1,1,draw,2025-08-14,4648,dixon_coles,0.4523021410128131,0.3382473533378396,0.20945050564934747,True
2025-09-04,Tunisia,Liberia,False,3,0,home,2025-08-14,4648,dixon_coles,0.7565811019468407,0.1951150748085131,0.048303823244646216,True
2025-09-04,Mauritius,Cape Verde,False,0,2,away,2025-08-14,4648,dixon_coles,0.10360626695044475,0.23983368001543498,0.6565600530341202,True
2025-09-04,Algeria,Botswana,False,3,1,home,2025-08-14,4648,dixon_coles,0.8293074834806298,0.11962858676590316,0.05106392975346702,True
2025-09-04,Gibraltar,Albania,False,0,1,away,2025-08-14,4648,dixon_coles,0.029830411866294086,0.1362140775749392,0.8339555105587666,True
2025-09-04,Malaysia,Singapore,False,2,1,home,2025-08-14,4648,dixon_coles,0.7573656607403159,0.15025067985411458,0.09238365940556964,True
2025-09-04,Norway,Finland,False,1,0,home,2025-08-14,4648,dixon_coles,0.8097737456363541,0.12702198943676202,0.06320426492688419,True
2025-09-04,Russia,Jordan,False,0,0,draw,2025-08-14,4648,dixon_coles,0.7132090074915284,0.19502311165408906,0.0917678808543825,True
2025-09-04,Saudi Arabia,North Macedonia,True,2,1,home,2025-08-14,4648,dixon_coles,0.2743181727997221,0.35758233094044034,0.3680994962598375,True
2025-09-04,São Tomé and Príncipe,Equatorial Guinea,True,2,3,away,2025-08-14,4648,dixon_coles,0.04539941770573279,0.1468982980035662,0.8077022842907011,True
2025-09-04,Colombia,Bolivia,False,3,0,home,2025-08-14,4648,dixon_coles,0.9053575117221642,0.0683476541317827,0.026294834146053214,True
2025-09-04,United Arab Emirates,Syria,False,3,1,home,2025-08-14,4648,dixon_coles,0.6266544686256881,0.23889413143926677,0.1344513999350452,True
2025-09-04,Paraguay,Ecuador,False,0,0,draw,2025-08-14,4648,dixon_coles,0.2641755590545437,0.3946185379187701,0.34120590302668613,True
2025-09-04,Uruguay,Peru,False,3,0,home,2025-08-14,4648,dixon_coles,0.526689043889213,0.34582119886210333,0.12748975724868367,True
2025-09-04,Brazil,Chile,False,3,0,home,2025-08-14,4648,dixon_coles,0.7600696044806361,0.1606676003879784,0.07926279513138569,True
2025-09-04,Guinea-Bissau,Sierra Leone,False,1,1,draw,2025-08-14,4648,dixon_coles,0.38327283291340286,0.28611599964846235,0.3306111674381348,True
2025-09-04,Angola,Libya,False,0,1,away,2025-08-14,4648,dixon_coles,0.5416077385692173,0.28986371890231694,0.1685285425284657,True
2025-09-04,Cameroon,Eswatini,False,3,0,home,2025-08-14,4648,dixon_coles,0.7949362706612957,0.142748869692876,0.06231485964582838,True
2025-09-04,Argentina,Venezuela,False,3,0,home,2025-08-14,4648,dixon_coles,0.8522406860950313,0.11357394426014068,0.03418536964482804,True
2025-09-05,Iceland,Azerbaijan,False,5,0,home,2025-08-14,4648,dixon_coles,0.761792239730659,0.15686298482116526,0.08134477544817575,True
2025-09-05,Slovenia,Sweden,False,2,2,draw,2025-08-14,4648,dixon_coles,0.3859977300620351,0.27408734650449085,0.3399149234334743,True
2025-09-05,Switzerland,Kosovo,False,4,0,home,2025-08-14,4648,dixon_coles,0.6935952945489386,0.17922552854439275,0.1271791769066685,True
2025-09-05,Denmark,Scotland,False,0,0,draw,2025-08-14,4648,dixon_coles,0.6359371989172189,0.22725789880772462,0.1368049022750566,True
2025-09-05,Greece,Belarus,False,5,1,home,2025-08-14,4648,dixon_coles,0.863466507019413,0.10406182756231928,0.032471665418267764,True
2025-09-05,Ukraine,France,True,0,2,away,2025-08-14,4648,dixon_coles,0.1365423300275152,0.20538484577219485,0.65807282420029,True
2025-09-05,Namibia,Malawi,True,1,2,away,2025-08-14,4648,dixon_coles,0.3937403214601003,0.36535809550684534,0.24090158303305426,True
2025-09-05,Moldova,Israel,False,0,4,away,2025-08-14,4648,dixon_coles,0.1371008772697329,0.18295532488717078,0.6799437978430963,True
2025-09-05,Faroe Islands,Croatia,False,0,1,away,2025-08-14,4648,dixon_coles,0.0392111443064609,0.13500127183541236,0.8257875838581267,True
2025-09-05,Montenegro,Czech Republic,False,0,2,away,2025-08-14,4648,dixon_coles,0.19187640590082944,0.23385470794970145,0.5742688861494691,True
2025-09-05,Bermuda,Jamaica,False,0,4,away,2025-08-14,4648,dixon_coles,0.08110578829699977,0.1279512132219901,0.7909429984810101,True
2025-09-05,Trinidad and Tobago,Curaçao,False,0,0,draw,2025-08-14,4648,dixon_coles,0.3401437737246493,0.25783085956020696,0.4020253667151437,True
2025-09-05,Haiti,Honduras,True,0,0,draw,2025-08-14,4648,dixon_coles,0.383839288593258,0.26600425463343097,0.3501564567733111,True
2025-09-05,Italy,Estonia,False,5,0,home,2025-08-14,4648,dixon_coles,0.8888617735350464,0.08470536400407576,0.026432862460877705,True
2025-09-05,Nicaragua,Costa Rica,False,1,1,draw,2025-08-14,4648,dixon_coles,0.15453723743851394,0.24241663933665566,0.6030461232248304,True
2025-09-05,Somalia,Guinea,True,0,3,away,2025-08-14,4648,dixon_coles,0.05353099404014566,0.18080733880644073,0.7656616671534135,True
2025-09-05,Ivory Coast,Burundi,False,1,0,home,2025-08-14,4648,dixon_coles,0.7701500386572742,0.16068376591114597,0.06916619543157984,True
2025-09-05,Uganda,Mozambique,False,4,0,home,2025-08-14,4648,dixon_coles,0.33022253113009403,0.2790312983115822,0.3907461705583236,True
2025-09-05,Australia,New Zealand,False,1,0,home,2025-08-14,4648,dixon_coles,0.6625608634121692,0.2361229837246533,0.10131615286317741,True
2025-09-05,Indonesia,Taiwan,False,6,0,home,2025-08-14,4648,dixon_coles,0.810632497594215,0.11835127277890028,0.07101622962688481,True
2025-09-05,Romania,Canada,False,0,3,away,2025-08-14,4648,dixon_coles,0.3993564994397022,0.2956794318946587,0.3049640686656391,True
2025-09-05,Djibouti,Burkina Faso,True,0,6,away,2025-08-14,4648,dixon_coles,0.021221175826632903,0.0559766056650106,0.9228022185083566,True
2025-09-05,South Sudan,DR Congo,False,1,4,away,2025-08-14,4648,dixon_coles,0.06571474353613636,0.20026713232576415,0.7340181241380995,True
2025-09-05,Egypt,Ethiopia,False,2,0,home,2025-08-14,4648,dixon_coles,0.843436781200641,0.11299230498889766,0.04357091381046141,True
2025-09-05,Senegal,Sudan,False,2,0,home,2025-08-14,4648,dixon_coles,0.727439684506868,0.21506012432503938,0.05750019116809253,True
2025-09-05,Benin,Zimbabwe,True,1,0,home,2025-08-14,4648,dixon_coles,0.3974561255483372,0.31252509104317966,0.290018783408483,True
2025-09-05,South Africa,Lesotho,False,3,0,home,2025-08-14,4648,dixon_coles,0.6841916214941106,0.21830133454974393,0.09750704395614551,True
2025-09-05,Congo,Tanzania,False,1,1,draw,2025-08-14,4648,dixon_coles,0.20846258494341507,0.33142610288217844,0.46011131217440643,True
2025-09-05,Morocco,Niger,False,5,0,home,2025-08-14,4648,dixon_coles,0.8903596031797387,0.08234272774146692,0.02729766907879468,True
2025-09-05,Kenya,Gambia,False,1,3,away,2025-08-14,4648,dixon_coles,0.4285592960972269,0.2525313486515645,0.3189093552512086,True
2025-09-05,Mauritania,Togo,False,2,0,home,2025-08-14,4648,dixon_coles,0.36599860193468836,0.3146276451197355,0.3193737529455761,True
2025-09-06,Armenia,Portugal,False,0,5,away,2025-08-14,4648,dixon_coles,0.019292305230656108,0.04967848431802302,0.9310292104513209,True
2025-09-06,England,Andorra,False,2,0,home,2025-08-14,4648,dixon_coles,0.9714368775723771,0.02642579240846616,0.0021373300191568677,True
2025-09-06,San Marino,Bosnia and Herzegovina,False,0,6,away,2025-08-14,4648,dixon_coles,0.047603630236008325,0.17540035333637521,0.7769960164276165,True
2025-09-06,Austria,Cyprus,False,1,0,home,2025-08-14,4648,dixon_coles,0.9418048260705105,0.045052107663403625,0.013143066266085843,True
2025-09-06,Republic of Ireland,Hungary,False,2,2,draw,2025-08-14,4648,dixon_coles,0.3751165187373579,0.31734383372129776,0.30753964754134444,True
2025-09-06,Latvia,Serbia,False,0,1,away,2025-08-14,4648,dixon_coles,0.05395507314017475,0.16900880350893427,0.7770361233508909,True
2025-09-06,United States,South Korea,False,0,2,away,2025-08-14,4648,dixon_coles,0.3936327205307829,0.2702067803041428,0.3361604991650742,True
2025-09-06,Nepal,Bangladesh,False,0,0,draw,2025-08-14,4648,dixon_coles,0.4058975815704283,0.3583188554358901,0.23578356299368158,True
2025-09-06,Mexico,Japan,True,0,0,draw,2025-08-14,4648,dixon_coles,0.19975049802419675,0.2724409637923432,0.5278085381834602,True
2025-09-06,Sri Lanka,Maldives,False,0,3,away,2025-08-14,4648,dixon_coles,0.5095591540829065,0.29636806016109435,0.19407278575599912,True
2025-09-06,Nigeria,Rwanda,False,1,0,home,2025-08-14,4648,dixon_coles,0.6137159546567974,0.26925262581020337,0.11703141953299936,True
2025-09-07,Thailand,Iraq,False,0,1,away,2025-08-14,4648,dixon_coles,0.2165129215138316,0.25545618384296714,0.5280308946432012,True
2025-09-07,Fiji,Hong Kong,True,0,8,away,2025-08-14,4648,dixon_coles,0.08768764328638659,0.1979063030870127,0.7144060536266008,True
2025-09-07,Belgium,Kazakhstan,False,6,0,home,2025-08-14,4648,dixon_coles,0.9110515864950419,0.06769707100065411,0.021251342504303924,True
2025-09-07,North Macedonia,Liechtenstein,False,5,0,home,2025-08-14,4648,dixon_coles,0.9473006995289881,0.04762994403071191,0.005069356440300146,True
2025-09-07,Poland,Finland,False,3,1,home,2025-08-14,4648,dixon_coles,0.6096545328118228,0.22119386090891655,0.16915160627926057,True
2025-09-07,Qatar,Russia,False,1,4,away,2025-08-14,4648,dixon_coles,0.12872355371997612,0.20334992268299026,0.6679265235970337,True
2025-09-07,Turkey,Spain,False,0,6,away,2025-08-14,4648,dixon_coles,0.13387751412862914,0.1635053583867584,0.7026171274846124,True
2025-09-07,Georgia,Bulgaria,False,3,0,home,2025-08-14,4648,dixon_coles,0.7829014060281071,0.15034925107801395,0.06674934289387896,True
2025-09-07,Luxembourg,Slovakia,False,0,1,away,2025-08-14,4648,dixon_coles,0.17872807747771052,0.3060253591309563,0.5152465633913335,True
2025-09-07,Germany,Northern Ireland,False,3,1,home,2025-08-14,4648,dixon_coles,0.8162624284322244,0.12513308824298744,0.058604483324788376,True
2025-09-07,Central African Republic,Comoros,True,0,2,away,2025-08-14,4648,dixon_coles,0.2805264622811968,0.24662952494895302,0.4728440127698501,True
2025-09-07,Lithuania,Netherlands,False,2,3,away,2025-08-14,4648,dixon_coles,0.015360244216140845,0.056379296534663975,0.9282604592491952,True
2025-09-08,Ghana,Mali,False,1,0,home,2025-08-14,4648,dixon_coles,0.2309034118427571,0.30654699681055336,0.46254959134668955,True
2025-09-08,Kosovo,Sweden,False,2,0,home,2025-08-14,4648,dixon_coles,0.3082999838494041,0.23340576498657642,0.45829425116401934,True
2025-09-08,Switzerland,Slovenia,False,3,0,home,2025-08-14,4648,dixon_coles,0.5522243214451505,0.2552129447799758,0.19256273377487365,True
2025-09-08,Belarus,Scotland,True,0,2,away,2025-08-14,4648,dixon_coles,0.1530046848167755,0.23898303584960678,0.6080122793336179,True
2025-09-08,Greece,Denmark,False,0,3,away,2025-08-14,4648,dixon_coles,0.440971841214051,0.3111590130195046,0.24786914576644448,True
2025-09-08,Panama,Guatemala,False,1,1,draw,2025-08-14,4648,dixon_coles,0.6394822359348957,0.2117615699681583,0.14875619409694585,True
2025-09-08,Croatia,Montenegro,False,4,0,home,2025-08-14,4648,dixon_coles,0.8635777684508117,0.10263160746152321,0.03379062408766507,True
2025-09-08,Gibraltar,Faroe Islands,False,0,1,away,2025-08-14,4648,dixon_coles,0.13107893929437547,0.2951838825038537,0.5737371782017706,True
2025-09-08,El Salvador,Suriname,False,1,2,away,2025-08-14,4648,dixon_coles,0.29500710830974924,0.3626574177431258,0.34233547394712505,True
2025-09-08,Madagascar,Chad,True,3,1,home,2025-08-14,4648,dixon_coles,0.598859493111183,0.2918215862449969,0.10931892064382004,True
2025-09-08,Israel,Italy,True,4,5,away,2025-08-14,4648,dixon_coles,0.16205436305705775,0.20698074576446826,0.6309648911784739,True
2025-09-08,Malawi,Liberia,False,2,2,draw,2025-08-14,4648,dixon_coles,0.4659574131712211,0.31696218731646836,0.21708039951231042,True
2025-09-08,Malaysia,Palestine,False,1,0,home,2025-08-14,4648,dixon_coles,0.22113496132073432,0.24509429004806135,0.5337707486312044,True
2025-09-08,Uganda,Somalia,False,2,0,home,2025-08-14,4648,dixon_coles,0.7002747415909847,0.21750077556883565,0.08222448284017965,True
2025-09-08,Equatorial Guinea,Tunisia,False,0,1,away,2025-08-14,4648,dixon_coles,0.16959089076686723,0.33735165659349997,0.49305745263963274,True
2025-09-08,Indonesia,Lebanon,False,0,0,draw,2025-08-14,4648,dixon_coles,0.38778586515760183,0.31351700508648217,0.29869712975591595,True
2025-09-08,Syria,Kuwait,True,2,2,draw,2025-08-14,4648,dixon_coles,0.43723790638631854,0.314444777980742,0.2483173156329393,True
2025-09-08,United Arab Emirates,Bahrain,False,1,0,home,2025-08-14,4648,dixon_coles,0.5847359832365218,0.2527869236021355,0.1624770931613425,True
2025-09-08,Czech Republic,Saudi Arabia,False,1,1,draw,2025-08-14,4648,dixon_coles,0.6641655965787407,0.2147262761840516,0.12110812723720762,True
2025-09-08,Libya,Eswatini,False,2,0,home,2025-08-14,4648,dixon_coles,0.5941287512405878,0.23464879321231813,0.17122245554709414,True
2025-09-08,Zambia,Morocco,False,0,2,away,2025-08-14,4648,dixon_coles,0.07794051747111314,0.17010816371446474,0.7519513188144221,True
2025-09-08,Mozambique,Botswana,False,2,0,home,2025-08-14,4648,dixon_coles,0.5093749123100424,0.25986610682723293,0.23075898086272462,True
2025-09-08,Guinea,Algeria,True,0,0,draw,2025-08-14,4648,dixon_coles,0.15112473344917093,0.2256781362478498,0.6231971303029793,True
2025-09-08,Guinea-Bissau,Djibouti,False,2,0,home,2025-08-14,4648,dixon_coles,0.7278361591078986,0.1701180868675301,0.1020457540245713,True
2025-09-09,France,Iceland,False,2,1,home,2025-08-14,4648,dixon_coles,0.9016386344762207,0.07094190726843269,0.02741945825534666,True
2025-09-09,Angola,Mauritius,False,3,1,home,2025-08-14,4648,dixon_coles,0.7939066223478357,0.1642157990348812,0.04187757861728287,True
2025-09-09,Tanzania,Niger,False,0,1,away,2025-08-14,4648,dixon_coles,0.32336665829379163,0.3312435216943905,0.3453898200118178,True
2025-09-09,Kenya,Seychelles,False,5,0,home,2025-08-14,4648,dixon_coles,0.9592331136538432,0.03362869696054593,0.007138189385610772,True
2025-09-09,Gabon,Ivory Coast,False,0,0,draw,2025-08-14,4648,dixon_coles,0.21111662478844953,0.26622197805404896,0.5226613971575014,True
2025-09-09,Gambia,Burundi,True,2,0,home,2025-08-14,4648,dixon_coles,0.45064516893955414,0.2556343043279311,0.2937205267325148,True
2025-09-09,Namibia,São Tomé and Príncipe,True,3,0,home,2025-08-14,4648,dixon_coles,0.7906227361073239,0.16218111619563214,0.04719614769704402,True
2025-09-09,Azerbaijan,Ukraine,False,1,1,draw,2025-08-14,4648,dixon_coles,0.06941973413236147,0.14195309384254653,0.7886271720250919,True
2025-09-09,Armenia,Republic of Ireland,False,2,1,home,2025-08-14,4648,dixon_coles,0.22994378120324682,0.2510461724464794,0.5190100463502736,True
2025-09-09,Albania,Latvia,False,1,0,home,2025-08-14,4648,dixon_coles,0.6997908891446283,0.22487417517376457,0.07533493568160723,True
2025-09-09,Bosnia and Herzegovina,Austria,False,1,2,away,2025-08-14,4648,dixon_coles,0.08786992479394472,0.185782189450651,0.7263478857554042,True
2025-09-09,Cyprus,Romania,False,2,2,draw,2025-08-14,4648,dixon_coles,0.11401229815686216,0.20869561198812417,0.6772920898550139,True
2025-09-09,Norway,Moldova,False,11,1,home,2025-08-14,4648,dixon_coles,0.9497814299804335,0.03935848320545808,0.010860086814108397,True
2025-09-09,Serbia,England,False,0,5,away,2025-08-14,4648,dixon_coles,0.30529017790758484,0.30902449848591423,0.3856853236065009,True
2025-09-09,Jamaica,Trinidad and Tobago,False,2,0,home,2025-08-14,4648,dixon_coles,0.6184274047764307,0.22199674082357074,0.15957585439999866,True
2025-09-09,Curaçao,Bermuda,False,3,2,home,2025-08-14,4648,dixon_coles,0.8926600786015283,0.07079044603042155,0.03654947536805002,True
2025-09-09,Costa Rica,Haiti,False,3,3,draw,2025-08-14,4648,dixon_coles,0.7052218338206135,0.1645646134819295,0.13021355269745682,True
2025-09-09,Honduras,Nicaragua,False,2,0,home,2025-08-14,4648,dixon_coles,0.5369737885481116,0.2786665625230875,0.1843596489288007,True
2025-09-09,Hungary,Portugal,False,2,3,away,2025-08-14,4648,dixon_coles,0.1230356419909977,0.20271370598824617,0.6742506520207561,True
2025-09-09,Benin,Lesotho,True,4,0,home,2025-08-14,4648,dixon_coles,0.4976879460022981,0.29386999383368445,0.2084420601640175,True
2025-09-09,Cape Verde,Cameroon,False,1,0,home,2025-08-14,4648,dixon_coles,0.30778333512244727,0.3121231913735141,0.38009347350403855,True
2025-09-09,Zimbabwe,Rwanda,True,0,1,away,2025-08-14,4648,dixon_coles,0.33470510367796785,0.4087278013025712,0.2565670950194608,True
2025-09-09,South Africa,Nigeria,False,1,1,draw,2025-08-14,4648,dixon_coles,0.42050759237920965,0.2867259416323264,0.292766465988464,True
2025-09-09,Estonia,Andorra,False,0,0,draw,2025-08-14,4648,dixon_coles,0.6289801936574073,0.28921332719153625,0.08180647915105627,True
2025-09-09,Jordan,Dominican Republic,False,3,0,home,2025-08-14,4648,dixon_coles,0.8077963728016282,0.12314490505911602,0.06905872213925585,True
2025-09-09,Malta,San Marino,False,3,1,home,2025-08-14,4648,dixon_coles,0.6934157605774187,0.2346703684354757,0.07191387098710544,True
2025-09-09,Mexico,South Korea,True,2,2,draw,2025-08-14,4648,dixon_coles,0.36876443174988144,0.2980436885323727,0.3331918797177458,True
2025-09-09,Singapore,Myanmar,False,1,1,draw,2025-08-14,4648,dixon_coles,0.6058772740557905,0.21020293540545587,0.18391979053875362,True
2025-09-09,Sri Lanka,Maldives,False,1,1,draw,2025-08-14,4648,dixon_coles,0.5095591540829065,0.29636806016109435,0.19407278575599912,True
2025-09-09,United States,Japan,False,2,0,home,2025-08-14,4648,dixon_coles,0.20638574897745343,0.24583967920483155,0.5477745718177149,True
2025-09-09,Wales,Canada,False,0,1,away,2025-08-14,4648,dixon_coles,0.36320413319980477,0.288141862848742,0.3486540039514533,True
2025-09-09,New Zealand,Australia,False,1,3,away,2025-08-14,4648,dixon_coles,0.18249088757681886,0.2997177499457299,0.5177913624774513,True
2025-09-09,Peru,Paraguay,False,0,1,away,2025-08-14,4648,dixon_coles,0.3067471256736479,0.4069214643895517,0.28633140993680034,True
2025-09-09,Ecuador,Argentina,False,1,0,home,2025-08-14,4648,dixon_coles,0.17714145844277418,0.35497476058780775,0.4678837809694183,True
2025-09-09,DR Congo,Senegal,False,2,3,away,2025-08-14,4648,dixon_coles,0.2421078919382276,0.37211095654995213,0.38578115151182013,True
2025-09-09,Togo,Sudan,False,1,0,home,2025-08-14,4648,dixon_coles,0.4089636926231507,0.32079008756163546,0.270246219815214,True
2025-09-09,Burkina Faso,Egypt,False,0,0,draw,2025-08-14,4648,dixon_coles,0.27981262971970766,0.2692181484655963,0.4509692218146961,True
2025-09-09,Mauritania,South Sudan,False,0,0,draw,2025-08-14,4648,dixon_coles,0.6181876661788974,0.2596633353989373,0.12214899842216521,True
2025-09-09,Chile,Uruguay,False,0,0,draw,2025-08-14,4648,dixon_coles,0.22552696323623522,0.31779283810301956,0.4566801986607452,True
2025-09-09,Venezuela,Colombia,False,3,6,away,2025-08-14,4648,dixon_coles,0.1606284710933606,0.2303274359335955,0.6090440929730438,True
2025-09-09,Bolivia,Brazil,False,1,0,home,2025-08-14,4648,dixon_coles,0.0655906842671754,0.11639156162378331,0.8180177541090414,True
2025-09-09,Sierra Leone,Ethiopia,True,2,0,home,2025-08-14,4648,dixon_coles,0.36170605597844807,0.27027011682964336,0.36802382719190846,True
2025-10-04,Saint Kitts and Nevis,Saint Martin,False,5,0,home,2025-09-28,4804,dixon_coles,0.25174615884866347,0.1895556132600539,0.5586982278912825,True
2025-10-05,Saint Kitts and Nevis,Saint Martin,False,2,1,home,2025-09-28,4804,dixon_coles,0.25174615884866347,0.1895556132600539,0.5586982278912825,True
2025-10-05,Saint Vincent and the Grenadines,Cuba,False,7,0,home,2025-09-28,4804,dixon_coles,0.3311093784841093,0.25113822570290495,0.41775239581298573,True
2025-10-08,Tanzania,Zambia,False,0,1,away,2025-09-28,4804,dixon_coles,0.2823077699369885,0.36135580657869454,0.35633642348431704,True
2025-10-08,Saint Vincent and the Grenadines,Cuba,False,1,0,home,2025-09-28,4804,dixon_coles,0.3311093784841093,0.25113822570290495,0.41775239581298573,True
2025-10-08,Gibraltar,New Caledonia,False,0,2,away,2025-09-28,4804,dixon_coles,0.6392245714090563,0.23876884995841105,0.1220065786325327,True
2025-10-08,Chad,Mali,False,0,2,away,2025-09-28,4804,dixon_coles,0.03136867668031208,0.168947630014504,0.799683693305184,True
2025-10-08,Central African Republic,Ghana,True,0,5,away,2025-09-28,4804,dixon_coles,0.1320441078620333,0.21114012752529704,0.6568157646126697,True
2025-10-08,Comoros,Madagascar,True,1,2,away,2025-09-28,4804,dixon_coles,0.3955333181611576,0.2697000929830641,0.3347665888557784,True
2025-10-08,Niger,Congo,True,3,1,home,2025-09-28,4804,dixon_coles,0.697470277500029,0.17723633434741237,0.12529338815255858,True
